sequence,width,height,qp,gop,implementation,operation,mode,metric,n,mean,sample_std,cv_percent,minimum,maximum
basketball-360p,640,360,21,100,nvcr,decode,throughput,process_seconds,10,1.4032407640000883,0.026999693053442242,1.9240955469734728,1.3717273050006042,1.4614681940001901
basketball-360p,640,360,21,100,nvcr,decode,throughput,throughput_fps,10,390.60716037925704,0.7302792166584203,0.1869600178218344,389.45490707263195,391.4693948972614
basketball-360p,640,360,21,100,nvcr,encode,memory,process_peak_rss_mib,10,546.553125,0.15053795317866595,0.02754315112161621,546.296875,546.74609375
basketball-360p,640,360,21,100,nvcr,encode,throughput,codec_seconds,10,0.2484480504,0.007134842559695544,2.871764358065393,0.245969502,0.268745733
basketball-360p,640,360,21,100,nvcr,encode,throughput,process_seconds,10,1.3782282599001292,0.015986438509572203,1.159926767916559,1.351587679999966,1.4007656080002562
basketball-360p,640,360,21,100,nvcr,encode,throughput,throughput_fps,10,402.7773677834412,10.784635526928941,2.6775674080891876,372.098931148425,406.5544678787047
basketball-360p,640,360,21,100,python,decode,memory,process_peak_rss_mib,10,1265.187109375,0.15140547510838284,0.011967042185813672,1264.890625,1265.37890625
basketball-360p,640,360,21,100,python,decode,throughput,codec_seconds,10,0.3596058919015036,0.005126581831970244,1.4256111891999865,0.3523583010037328,0.3675009860035061
basketball-360p,640,360,21,100,python,decode,throughput,process_seconds,10,3.595652339399737,0.0358259501327907,0.9963685793596923,3.5679436339996755,3.6888949409994893
basketball-360p,640,360,21,100,python,decode,throughput,throughput_fps,10,278.1329698895143,3.9567415220034468,1.4226078711830623,272.10811347060155,283.80202684352435
basketball-360p,640,360,21,100,python,encode,memory,process_peak_rss_mib,10,1271.561328125,0.13977911584399322,0.010992715235379692,1271.29296875,1271.765625
basketball-360p,640,360,21,100,python,encode,throughput,codec_seconds,10,0.6640661282006931,0.005072189107142286,0.7638078335489771,0.6553918840018014,0.6710945369995898
basketball-360p,640,360,21,100,python,encode,throughput,process_seconds,10,3.9289508672998634,0.013355087779054605,0.3399148584475115,3.8992881039998792,3.9444124070000726
basketball-360p,640,360,21,100,python,encode,throughput,throughput_fps,10,150.59534360368255,1.1537586546876364,0.7661316924406042,149.01030255303826,152.58046741348593
basketball-360p,640,360,42,1,nvcr,decode,memory,process_peak_rss_mib,10,549.755078125,0.05349803923344216,0.009731249671381498,549.671875,549.83984375
basketball-360p,640,360,42,1,nvcr,decode,throughput,codec_seconds,10,0.6367135122,0.0004817580189947301,0.07566323154194403,0.636206495,0.63733929
basketball-360p,640,360,42,1,nvcr,decode,throughput,process_seconds,10,1.8110640534999902,0.019445100286298575,1.073683741263582,1.7843599970001378,1.853774458000089
basketball-360p,640,360,42,1,nvcr,decode,throughput,throughput_fps,10,157.05658761276763,0.1188080910872045,0.07564667798598358,156.9022992447241,157.18167102333652
basketball-360p,640,360,42,1,nvcr,encode,memory,process_peak_rss_mib,10,546.953515625,0.08643813299408701,0.01580356109336179,546.78125,547.05078125
basketball-360p,640,360,42,1,nvcr,encode,throughput,codec_seconds,10,0.6343955733,0.0005228776898717017,0.08242139634609927,0.633504135,0.635162069
basketball-360p,640,360,42,1,nvcr,encode,throughput,process_seconds,10,1.8112288995000427,0.022193809153979706,1.2253453530973313,1.78389531300013,1.8544148990004032
basketball-360p,640,360,42,1,nvcr,encode,throughput,throughput_fps,10,157.63045230785406,0.1299675137516361,0.08245076496881965,157.44013202400473,157.85216618988602
basketball-360p,640,360,42,1,python,decode,memory,process_peak_rss_mib,10,1242.289453125,0.14450720051414057,0.01163232933762983,1242.046875,1242.49609375
basketball-360p,640,360,42,1,python,decode,throughput,codec_seconds,10,0.674811138402805,0.004306023962822967,0.6381080153796508,0.6652207860024646,0.6799276590003842
basketball-360p,640,360,42,1,python,decode,throughput,process_seconds,10,3.8818889753000634,0.013456602118518561,0.34665087549234685,3.8532662490000007,3.8991146009993827
basketball-360p,640,360,42,1,python,decode,throughput,throughput_fps,10,148.19507966840735,0.9522840687044394,0.6425881823034979,147.0744698737774,150.3260302506986
basketball-360p,640,360,42,1,python,encode,memory,process_peak_rss_mib,10,1265.342578125,0.21696826777416126,0.01714699809561988,1265.03515625,1265.68359375
basketball-360p,640,360,42,1,python,encode,throughput,codec_seconds,10,0.9743723322008065,0.005662588617058366,0.5811524434677168,0.9653105730139941,0.9811667210033193
basketball-360p,640,360,42,1,python,encode,throughput,process_seconds,10,4.244000600999948,0.017759189513289707,0.41845398205422935,4.231709892000254,4.284478964999835
basketball-360p,640,360,42,1,python,encode,throughput,throughput_fps,10,102.63330129986772,0.598308795124719,0.5829577608310745,101.91947796368616,103.5936027176927
basketball-360p,640,360,42,30,nvcr,decode,memory,process_peak_rss_mib,10,547.06015625,0.117320526348878,0.02144563536724907,546.87890625,547.23828125
basketball-360p,640,360,42,30,nvcr,decode,throughput,codec_seconds,10,0.26997979,0.0007874008057901019,0.291651758744646,0.269456563,0.272074346
basketball-360p,640,360,42,30,nvcr,decode,throughput,process_seconds,10,1.4154116590997545,0.035449591274751314,2.504542833658608,1.370991290999882,1.4621125829999073
basketball-360p,640,360,42,30,nvcr,decode,throughput,throughput_fps,10,370.40091456426114,1.0740433137767962,0.2899677812729751,367.54659698786884,371.11732921495036
basketball-360p,640,360,42,30,nvcr,encode,memory,process_peak_rss_mib,10,546.962890625,0.11514790482162074,0.02105223348700024,546.80078125,547.14453125
basketball-360p,640,360,42,30,nvcr,encode,throughput,codec_seconds,10,0.258338898,0.0001983410953119807,0.07677554439052407,0.258111574,0.258789549
basketball-360p,640,360,42,30,nvcr,encode,throughput,process_seconds,10,1.4041178168998385,0.031890595039162785,2.271219313317614,1.3606037289991946,1.4519917359993997
basketball-360p,640,360,42,30,nvcr,encode,throughput,throughput_fps,10,387.08864125154605,0.2969590441850226,0.07671603155930543,386.414367915607,387.42935254813483
basketball-360p,640,360,42,30,python,decode,memory,process_peak_rss_mib,10,1265.381640625,0.3300315086658236,0.026081578716663986,1264.66015625,1265.95703125
basketball-360p,640,360,42,30,python,decode,throughput,codec_seconds,10,0.3688133763993619,0.003708535634818212,1.0055317599984501,0.36289779199523764,0.37359636499968474
basketball-360p,640,360,42,30,python,decode,throughput,process_seconds,10,3.595366848100093,0.00771557476568879,0.21459770564903405,3.586697242999435,3.609290625999847
basketball-360p,640,360,42,30,python,decode,throughput,throughput_fps,10,271.16457685917845,2.7334551269143583,1.0080428493187368,267.66855721437327,275.5596815571485
basketball-360p,640,360,42,30,python,encode,memory,process_peak_rss_mib,10,1271.696484375,0.2417183656312034,0.01900755161322952,1271.3203125,1272.09765625
basketball-360p,640,360,42,30,python,encode,throughput,codec_seconds,10,0.6752492199990456,0.004680543124342476,0.6931578720445011,0.6685785579902586,0.6844460480015186
basketball-360p,640,360,42,30,python,encode,throughput,process_seconds,10,3.9486968618002267,0.01740292518575466,0.44072578358979414,3.9233052980007415,3.9713657190004596
basketball-360p,640,360,42,30,python,encode,throughput,throughput_fps,10,148.09985415939315,1.023416956747144,0.6910317113787883,146.1035538038173,149.5710545976813
basketball-360p,640,360,42,100,nvcr,decode,memory,process_peak_rss_mib,10,547.019140625,0.09949569697955744,0.018188704853339874,546.8515625,547.15625
basketball-360p,640,360,42,100,nvcr,decode,throughput,codec_seconds,10,0.2581260419,0.0004217199508911809,0.16337752974748607,0.257438809,0.258791623
basketball-360p,640,360,42,100,nvcr,decode,throughput,process_seconds,10,1.401643980600022,0.024617933721468067,1.756361391494687,1.3702225440010807,1.441237536000017
basketball-360p,640,360,42,100,nvcr,decode,throughput,throughput_fps,10,387.40856794622965,0.6329699390893065,0.16338563249771995,386.41127112526357,388.44182191660155
basketball-360p,640,360,42,100,nvcr,encode,memory,process_peak_rss_mib,10,546.574609375,0.08791618069820269,0.01608493683940671,546.44921875,546.6953125
basketball-360p,640,360,42,100,nvcr,encode,throughput,codec_seconds,10,0.2481892882,0.006320748625272347,2.5467451359862303,0.245907726,0.266169411
basketball-360p,640,360,42,100,nvcr,encode,throughput,process_seconds,10,1.3919999329000803,0.03211223427769487,2.3069134932206876,1.3508023070000945,1.4523642860003747
basketball-360p,640,360,42,100,nvcr,encode,throughput,throughput_fps,10,403.13938345637604,9.64667811266794,2.392889037523622,375.70057214425736,406.65660093981757
basketball-360p,640,360,42,100,python,decode,memory,process_peak_rss_mib,10,1265.308203125,0.2889536793101835,0.022836624199269316,1264.71484375,1265.76171875
basketball-360p,640,360,42,100,python,decode,throughput,codec_seconds,10,0.3599378625997588,0.003632487013805795,1.0091983620642384,0.3531388319997859,0.366108272002748
basketball-360p,640,360,42,100,python,decode,throughput,process_seconds,10,3.585197794299847,0.004251738602231993,0.11859146541348117,3.577505373999884,3.5898161790000813
basketball-360p,640,360,42,100,python,decode,throughput,throughput_fps,10,277.85124663975915,2.8093844581258494,1.0111109783028196,273.1432410771899,283.1747486780514
basketball-360p,640,360,42,100,python,encode,memory,process_peak_rss_mib,10,1271.525390625,0.21436776502712737,0.016859102193921425,1271.16796875,1271.75390625
basketball-360p,640,360,42,100,python,encode,throughput,codec_seconds,10,0.6666715453013239,0.001988835497584848,0.29832314152330125,0.6625390539984437,0.6689324370036047
basketball-360p,640,360,42,100,python,encode,throughput,process_seconds,10,3.9406675864998304,0.012715955048344505,0.322685300630471,3.9212896169999567,3.9625068139994255
basketball-360p,640,360,42,100,python,encode,throughput,throughput_fps,10,150.0001064589443,0.4484882102098958,0.29899192793749724,149.49192843441247,150.93449872350453
basketball-360p,640,360,63,1,nvcr,decode,memory,process_peak_rss_mib,10,549.383203125,0.13127751137757596,0.02389543594176953,549.125,549.51953125
basketball-360p,640,360,63,1,nvcr,decode,throughput,codec_seconds,10,0.6631823126,0.0005907321677419843,0.08907538040724042,0.66240315,0.66425261
basketball-360p,640,360,63,1,nvcr,decode,throughput,process_seconds,10,1.8320983150000756,0.027096070494962602,1.4789637801157784,1.8037392900000668,1.8738229890004732
basketball-360p,640,360,63,1,nvcr,decode,throughput,throughput_fps,10,150.78820632521723,0.13426575876159236,0.08904261283671644,150.54513673645934,150.9654656684528
basketball-360p,640,360,63,1,nvcr,encode,memory,process_peak_rss_mib,10,546.984765625,0.09795007879628233,0.017907277304946848,546.85546875,547.14453125
basketball-360p,640,360,63,1,nvcr,encode,throughput,codec_seconds,10,0.6345239215,0.0003895887250582352,0.06139858748544206,0.633901457,0.635252374
basketball-360p,640,360,63,1,nvcr,encode,throughput,process_seconds,10,1.8173826694999549,0.03483522380230075,1.9167797947520604,1.774560283000028,1.884545483999318
basketball-360p,640,360,63,1,nvcr,encode,throughput,throughput_fps,10,157.59852471608855,0.09675581498768177,0.06139385832575905,157.4177509488536,157.75322630312237
basketball-360p,640,360,63,1,python,decode,memory,process_peak_rss_mib,10,1242.974609375,0.1931411419281121,0.015538623272862227,1242.6953125,1243.30078125
basketball-360p,640,360,63,1,python,decode,throughput,codec_seconds,10,0.7039919636012997,0.006120796041151001,0.8694411808111869,0.6948967529996253,0.7166239029975259
basketball-360p,640,360,63,1,python,decode,throughput,process_seconds,10,3.9274428623000404,0.020239330451656462,0.5153309968156645,3.9027281839998977,3.9687378499997976
basketball-360p,640,360,63,1,python,decode,throughput,throughput_fps,10,142.05669516524384,1.229354350417866,0.8653969804012762,139.54321029722232,143.90627034640053
basketball-360p,640,360,63,1,python,encode,memory,process_peak_rss_mib,10,1265.363671875,0.15276550860220242,0.012072853994285803,1265.10546875,1265.609375
basketball-360p,640,360,63,1,python,encode,throughput,codec_seconds,10,0.9760083723968705,0.004736108649685684,0.4852528711464637,0.9688311919976513,0.9849806719994376
basketball-360p,640,360,63,1,python,encode,throughput,process_seconds,10,4.254970862000005,0.014188542590277419,0.3334580435553968,4.234371925000005,4.28048938899974
basketball-360p,640,360,63,1,python,encode,throughput,throughput_fps,10,102.46030637346443,0.4966317982145528,0.4847065325027882,101.5248347939736,103.21715570883728
basketball-360p,640,360,63,30,nvcr,decode,memory,process_peak_rss_mib,10,546.98359375,0.09608633948390721,0.017566585283693845,546.8359375,547.14453125
basketball-360p,640,360,63,30,nvcr,decode,throughput,codec_seconds,10,0.2779179951,0.00029256698784701406,0.10527097669287054,0.277475909,0.278395693
basketball-360p,640,360,63,30,nvcr,decode,throughput,process_seconds,10,1.4286435255002516,0.014612259884275898,1.022806573050425,1.3925143080014095,1.4418506499998784
basketball-360p,640,360,63,30,nvcr,decode,throughput,throughput_fps,10,359.8187287982759,0.378667673311776,0.10523845564583363,359.20095933380696,360.39164755020226
basketball-360p,640,360,63,30,nvcr,encode,memory,process_peak_rss_mib,10,546.985546875,0.06909757664098105,0.01263243188704794,546.8515625,547.078125
basketball-360p,640,360,63,30,nvcr,encode,throughput,codec_seconds,10,0.26030170539999997,0.0062638015704600545,2.406362094644984,0.258031849,0.278120288
basketball-360p,640,360,63,30,nvcr,encode,throughput,process_seconds,10,1.397290056700217,0.025650630119027965,1.83574126188255,1.3607618380010535,1.4422809850002523
basketball-360p,640,360,63,30,nvcr,encode,throughput,throughput_fps,10,384.35842735713925,8.719281579107003,2.26852878940656,359.5566534146549,387.54905794594373
basketball-360p,640,360,63,30,python,decode,memory,process_peak_rss_mib,10,1265.651953125,0.3474462439217966,0.027451958104589724,1264.9765625,1266.14453125
basketball-360p,640,360,63,30,python,decode,throughput,codec_seconds,10,0.3741047712999489,0.0027505602411341595,0.7352379472671364,0.3686283040096896,0.378106757997557
basketball-360p,640,360,63,30,python,decode,throughput,process_seconds,10,3.6001500766998786,0.015559731459246252,0.4321967453509402,3.569497247000072,3.627483163000079
basketball-360p,640,360,63,30,python,decode,throughput,throughput_fps,10,267.31784384494875,1.9717318340375993,0.7375982858747188,264.47556909481665,271.2759679934166
basketball-360p,640,360,63,30,python,encode,memory,process_peak_rss_mib,10,1271.515234375,0.18758542975676776,0.014752904620051476,1271.203125,1271.80078125
basketball-360p,640,360,63,30,python,encode,throughput,codec_seconds,10,0.6767891888006602,0.004311069279711782,0.6369884967210305,0.668209569006649,0.682857800002239
basketball-360p,640,360,63,30,python,encode,throughput,process_seconds,10,3.9565388976001485,0.022475533909086343,0.5680604814151821,3.92914047499994,4.0102929199999835
basketball-360p,640,360,63,30,python,encode,throughput,throughput_fps,10,147.76191787239512,0.945529240244207,0.6399004925347215,146.44337371510161,149.65364855319058
basketball-360p,640,360,63,100,nvcr,decode,memory,process_peak_rss_mib,10,547.01328125,0.11792591431640931,0.021558144629858438,546.796875,547.21484375
basketball-360p,640,360,63,100,nvcr,decode,throughput,codec_seconds,10,0.26533601230000003,0.0007044594845649925,0.2654971251201669,0.264602625,0.267069337
basketball-360p,640,360,63,100,nvcr,decode,throughput,process_seconds,10,1.4106993361001288,0.030748483814066634,2.1796624572795693,1.3708440969999174,1.4419303240001682
basketball-360p,640,360,63,100,nvcr,decode,throughput,throughput_fps,10,376.8829986611609,0.9967788260269429,0.264479647415219,374.43459860762675,377.9252000995833
